#tcid basin year tc month timestep lon lat vmax pmin rmw r18
2810 EP 50 9 10 8 -124.8422 19.9265 22.37 991.09 46.8 66.1
2810 EP 50 9 10 9 -125.2608 20.0252 21.36 992.49 46.8 62.0
2810 EP 50 9 10 10 -125.6644 20.124 20.43 993.76 46.8 58.2
2810 EP 50 9 10 11 -126.0406 20.2077 19.59 995.13 46.8 54.9
2810 EP 50 9 10 12 -126.3866 20.3214 18.81 996.2 46.8 51.8
2810 EP 50 9 10 13 -126.7126 20.5127 18.08 997.16 46.8 49.0
2811 EP 51 0 6 0 -105.5368 19.0886 42.25 959.25 59.2 183.6
2811 EP 51 0 6 1 -105.9344 19.4975 40.72 961.49 60.7 182.6
2811 EP 51 0 6 2 -106.3269 19.8915 39.31 963.59 62.2 181.5
2811 EP 51 0 6 3 -106.6864 20.2428 37.98 965.52 63.7 180.4
2811 EP 51 0 6 4 -107.0504 20.5945 36.75 967.24 65.1 179.4
2811 EP 51 0 6 5 -107.4646 20.9835 35.59 968.84 66.6 178.3
2811 EP 51 0 6 6 -107.8738 21.3974 34.5 970.28 68.1 177.2
2811 EP 51 0 6 7 -108.2767 21.7903 33.48 971.55 69.6 176.2
2811 EP 51 0 6 8 -108.6173 22.2404 32.52 972.62 71.1 175.1
2811 EP 51 0 6 9 -108.7894 22.9217 31.61 973.46 72.6 174.0
2811 EP 51 0 6 10 -108.7208 23.8033 30.75 974.22 74.1 173.0
2811 EP 51 0 6 11 -108.9325 24.4048 29.93 975.18 75.6 171.9
2811 EP 51 0 6 12 -109.1447 24.9955 29.16 975.98 77.1 170.9
2811 EP 51 0 6 13 -109.3566 25.5766 28.43 976.76 78.6 169.8
2811 EP 51 0 6 14 -109.5635 26.149 27.73 977.29 80.1 168.7
2811 EP 51 0 6 15 -109.7611 26.714 27.06 977.89 81.6 167.7
2811 EP 51 0 6 16 -109.9552 27.27 26.43 978.49 83.1 166.6
2811 EP 51 0 6 17 -110.1342 27.8209 25.83 979.28 84.6 165.5
2811 EP 51 0 6 18 -110.3025 28.3679 22.18 984.79 84.6 132.2
2811 EP 51 0 6 19 -110.4483 28.913 19.44 989.14 84.6 103.1
2812 EP 51 1 8 0 -113.8632 20.8917 40.21 977.58 32.0 135.6
2812 EP 51 1 8 1 -114.3568 21.3736 38.69 979.96 33.7 132.0
2812 EP 51 1 8 2 -114.8922 21.8081 37.28 982.18 35.3 128.5
2812 EP 51 1 8 3 -115.4893 22.1577 35.97 984.27 37.0 124.9
2812 EP 51 1 8 4 -116.1035 22.4369 34.75 986.14 38.6 121.4
2812 EP 51 1 8 5 -116.685 22.671 33.61 988.15 40.2 117.8
2812 EP 51 1 8 6 -117.2356 22.8781 32.54 989.82 41.9 114.3
2812 EP 51 1 8 7 -117.7599 23.1008 31.53 991.38 43.5 110.8
2812 EP 51 1 8 8 -118.2418 23.3202 30.59 992.98 45.2 107.2
2812 EP 51 1 8 9 -118.6664 23.5413 29.7 994.38 46.8 103.7
2812 EP 51 1 8 10 -119.0791 23.748 18.02 1010.61 46.8 49.9
2813 EP 51 2 8 0 -138.1354 17.4717 33.0 988.18 55.1 129.4
2813 EP 51 2 8 1 -138.6689 17.3703 32.03 989.6 54.0 127.6
2813 EP 51 2 8 2 -139.1874 17.2091 31.12 990.96 52.8 125.8
2813 EP 51 2 8 3 -139.6634 17.0002 30.26 991.94 51.7 123.9
2813 EP 51 2 8 4 -140.1395 16.7466 29.44 993.15 50.6 122.1
2813 EP 51 2 8 5 -140.6203 16.4724 28.67 993.99 49.5 120.3
2813 EP 51 2 8 6 -141.1915 16.1841 27.94 995.11 48.4 118.5
2813 EP 51 2 8 7 -141.945 15.903 27.24 995.86 47.3 116.6
2813 EP 51 2 8 8 -142.7435 15.6215 26.58 996.59 46.1 114.8
2813 EP 51 2 8 9 -143.4342 15.3474 25.95 997.53 45.0 113.0
2813 EP 51 2 8 10 -144.0955 15.059 25.35 998.16 43.9 111.1
2813 EP 51 2 8 11 -144.7491 14.7123 24.77 999.12 42.8 106.7
2813 EP 51 2 8 12 -145.4476 14.3964 24.22 999.83 42.8 100.6
2813 EP 51 2 8 13 -146.2359 14.1849 23.7 1000.73 42.8 95.0
2813 EP 51 2 8 14 -147.0996 14.0339 23.19 1001.33 42.8 89.7
2813 EP 51 2 8 15 -148.0181 13.8875 22.71 1002.13 42.8 84.9
2813 EP 51 2 8 16 -148.9516 13.7713 22.25 1002.88 42.8 80.4
2813 EP 51 2 8 17 -149.8124 13.6894 21.81 1003.59 42.8 76.3
2813 EP 51 2 8 18 -150.7036 13.6088 21.38 1004.04 42.8 72.4
2813 EP 51 2 8 19 -151.7073 13.4774 20.97 1004.68 42.8 68.8
2813 EP 51 2 8 20 -152.7557 13.3462 20.57 1005.3 42.8 65.5
2813 EP 51 2 8 21 -153.7666 13.2569 20.19 1005.87 42.8 62.3
2813 EP 51 2 8 22 -154.8077 13.1837 19.83 1006.41 42.8 59.4
